id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,premium,target,name,age,income,occupation,insurance,Occupation_Type
21797,0.904,10231,150140,0.0,0.0,0.0,99.7,6,B,Urban,5400,1,Mrs. Julia Garrett,22,179169,Shopkeeper,Starlite Premium,Other
98171,0.027,31763,90060,0.0,0.0,0.0,99.88,17,A,Rural,5400,1,James Salazar,27,167256,Shopkeeper,Starlite Basic,Other
20290,0.101,31767,250140,0.0,0.0,0.0,,4,A,Rural,9600,1,Timothy Robinson,53,325773,Shopkeeper,Starlite Basic,Other
82665,0.045,32126,159560,0.0,0.0,0.0,99.27,8,A,Rural,11700,1,Darrell Gonzalez,30,426353,Software Engineer,MaxBupa Silver,White Collar
804,0.07,26660,390110,0.0,0.0,0.0,99.87,12,A,Urban,26400,1,Ronald Thomas,38,408211,Teacher,MaxBupa Silver,White Collar
4619,0.903,18627,225090,0.0,0.0,0.0,99.5,7,A,Urban,11700,1,Dennis Guzman,18,224478,Farmer,Starlite Premium,Blue Collar
6196,0.016,24460,120240,0.0,0.0,0.0,99.25,17,A,Urban,5400,1,Mrs. Miranda Robinson,24,328848,Driver,Starlite Basic,Blue Collar
93240,1.0,10232,100060,1.0,0.0,0.0,,2,A,Urban,5400,1,Ryan Reynolds,50,368788,Software Engineer,Starlite Premium,White Collar
47915,0.014,32491,160360,0.0,0.0,0.0,99.7,12,A,Urban,9600,1,Nicholas Santos,62,320195,Lawyer,MaxBupa Gold,Other
58547,0.751,29576,117030,0.0,0.0,0.0,97.14,12,A,Urban,5400,1,Michael Cobb,19,24285,Student,Starlite Basic,White Collar
47012,0.103,16803,285100,0.0,0.0,1.0,99.31,17,A,Rural,5400,1,Katie Flowers,39,337142,Software Engineer,Starlite Premium,White Collar
79021,0.0,24469,165150,0.0,0.0,0.0,,5,B,Urban,11700,1,Jesse Vincent,34,137973,Lawyer,Starlite Premium,Other
64174,0.612,24466,204100,0.0,0.0,0.0,99.31,7,A,Rural,3300,1,Emily Glass,40,230742,Lawyer,Starlite Premium,Other
17017,0.635,12059,63040,0.0,0.0,0.0,99.63,5,A,Urban,5700,1,Daniel Huerta,29,319019,Software Engineer,Starlite Basic,White Collar
18997,0.045,32126,36130,0.0,0.0,0.0,99.85,5,A,Urban,1200,1,Courtney Francis,61,675373,Doctor,Starlite Basic,White Collar
75394,0.871,32129,77790,2.0,3.0,1.0,96.38,12,A,Rural,3300,1,Gregory Hernandez,24,369149,Shopkeeper,MaxBupa Gold,Other
95318,1.0,20087,105080,0.0,0.0,0.0,99.43,4,A,Rural,5400,1,Jessica Lowery,40,349488,Driver,MaxBupa Silver,Blue Collar
46122,0.0,24464,281310,0.0,0.0,0.0,99.53,23,A,Urban,18000,1,Mark Jordan,58,286942,Construction Worker,Starlite Premium,Blue Collar
36169,0.067,11692,225110,0.0,0.0,0.0,99.19,20,A,Rural,9600,1,James Carter,30,459995,Teacher,MaxBupa Silver,White Collar
51847,0.032,21541,118230,0.0,0.0,0.0,98.64,11,B,Urban,9600,1,Thomas Jenkins,30,681226,Software Engineer,MaxBupa Silver,White Collar
69721,0.071,24460,246450,0.0,0.0,0.0,99.21,12,B,Rural,11700,1,Laura Terrell,58,196511,Construction Worker,Starlite Basic,Blue Collar
2059,0.38,27019,182580,0.0,0.0,0.0,99.52,16,A,Rural,7500,1,Jeffery Harvey,45,319891,Software Engineer,MaxBupa Gold,White Collar
108830,0.503,16803,147500,0.0,0.0,0.0,99.18,8,D,Rural,3300,1,Felicia Meyers,16,9072,Student,Starlite Basic,White Collar
105300,0.018,26295,119810,0.0,0.0,0.0,99.79,8,A,Urban,7500,1,Angela Clark,32,333721,Driver,Starlite Basic,Blue Collar
109747,0.195,24464,173580,0.0,0.0,0.0,98.08,28,A,Rural,7500,1,Holly Scott,20,47641,Student,Starlite Basic,White Collar
46684,0.045,16797,171030,0.0,0.0,0.0,99.33,8,A,Rural,13800,1,Sarah Walker,62,226500,Farmer,MaxBupa Gold,Blue Collar
100207,0.064,20083,298100,0.0,0.0,0.0,99.81,25,A,Rural,22200,1,James Tapia,58,618918,Software Engineer,Starlite Basic,White Collar
39374,0.537,18630,281890,0.0,0.0,0.0,99.59,11,C,Rural,28500,1,Leah Silva,32,399690,Software Engineer,Starlite Premium,White Collar
29544,0.198,16798,42720,0.0,0.0,0.0,98.27,8,C,Urban,5700,1,Brian Torres,46,241138,Driver,Starlite Basic,Blue Collar
57282,0.065,23006,45080,0.0,0.0,0.0,98.95,13,B,Rural,5700,1,David Ali,31,385701,Software Engineer,Starlite Basic,White Collar
113071,0.981,14608,522120,0.0,0.0,0.0,99.25,9,D,Urban,11700,1,Michael Yates,24,216232,Lawyer,MaxBupa Silver,Other
98515,0.265,16800,275210,0.0,0.0,0.0,99.24,18,A,Urban,26400,1,Donna Lee,45,431106,Teacher,MaxBupa Silver,White Collar
24641,0.065,16797,510120,0.0,0.0,0.0,99.28,8,D,Rural,22200,1,Krystal Campbell,48,151660,Construction Worker,Starlite Premium,Blue Collar
7248,0.01,37240,99060,0.0,0.0,0.0,99.89,5,A,Urban,3300,1,Brandon Wagner,28,490011,Software Engineer,Starlite Basic,White Collar
62792,0.021,18627,126290,0.0,0.0,0.0,98.83,14,A,Urban,7500,1,Kimberly Moore,53,276105,Farmer,Starlite Premium,Blue Collar
66697,0.126,23730,67690,0.0,0.0,0.0,99.61,12,A,Urban,5400,1,Barbara Massey,49,534813,Software Engineer,MaxBupa Gold,White Collar
87892,0.045,20450,243120,0.0,0.0,0.0,99.1,11,A,Rural,1200,1,Zachary Thompson,44,361331,Nurse,MaxBupa Silver,Other
85507,0.342,26655,158690,0.0,0.0,0.0,99.22,8,A,Rural,18000,1,Danny Williams,36,149982,Lawyer,MaxBupa Silver,Other
104675,0.374,10964,184160,0.0,0.0,0.0,99.34,17,A,Urban,13800,1,Jeffrey Hoffman,24,33438,Student,Starlite Basic,White Collar
15680,0.18,29578,41230,0.0,0.0,0.0,98.86,15,A,Urban,1200,1,John Perez,47,177899,Driver,Starlite Basic,Blue Collar
90295,0.052,29570,62010,0.0,0.0,0.0,99.66,6,A,Rural,1200,1,Kathryn Michael,31,339975,Driver,Starlite Basic,Blue Collar
101538,0.011,24466,82150,0.0,0.0,0.0,99.89,4,A,Urban,5400,1,Mr. Charles Douglas,23,241544,Driver,Starlite Basic,Blue Collar
69250,0.087,20085,156150,0.0,1.0,0.0,99.6,7,D,Urban,11700,1,Lance Turner,45,523670,Software Engineer,MaxBupa Silver,White Collar
19355,0.007,20455,99090,0.0,0.0,0.0,99.89,11,A,Rural,5400,1,Veronica Howell,36,336076,Software Engineer,Starlite Basic,White Collar
6066,0.002,29943,90100,0.0,0.0,0.0,,7,A,Urban,5400,1,Regina Watson,62,267718,Farmer,MaxBupa Silver,Blue Collar
455,0.059,10233,123150,0.0,0.0,0.0,99.76,14,A,Urban,7500,1,Daisy Martin,18,7040,Student,MaxBupa Gold,White Collar
72618,1.0,10958,123150,1.0,0.0,0.0,98.75,4,A,Urban,3300,1,Jonathan Chase,33,417519,Software Engineer,Starlite Basic,White Collar
55182,0.117,24464,225060,0.0,0.0,0.0,99.23,9,A,Rural,1200,1,Joshua Wright,23,127999,Shopkeeper,MaxBupa Silver,Other
98596,0.353,18626,273110,0.0,0.0,0.0,99.12,14,A,Urban,3300,1,Richard Farrell,51,340776,Construction Worker,Starlite Basic,Blue Collar
93346,0.204,24461,1187560,0.0,0.0,0.0,99.55,14,C,Urban,60000,1,James Adams,34,152587,Driver,MaxBupa Gold,Blue Collar
26446,0.076,10593,48040,0.0,0.0,0.0,99.47,8,A,Urban,1200,1,Mariah Daniels,22,130873,Farmer,Starlite Basic,Blue Collar
43745,0.067,24466,108080,0.0,0.0,0.0,99.34,12,A,Urban,7500,1,Andrea Sherman,45,306201,Shopkeeper,Starlite Premium,Other
19358,0.04,29580,117120,0.0,0.0,0.0,99.88,6,A,Urban,9600,1,Charles Franklin,40,377916,Teacher,MaxBupa Silver,White Collar
82660,1.0,16801,207130,1.0,0.0,0.0,98.69,10,B,Urban,11700,1,Kevin Barker,52,346910,Construction Worker,Starlite Basic,Blue Collar
75527,0.894,14615,87060,1.0,0.0,0.0,98.44,8,A,Urban,5700,1,Brian Mitchell,56,489389,Software Engineer,Starlite Basic,White Collar
3205,0.05,30675,25020,0.0,0.0,0.0,99.79,9,A,Rural,5700,1,Alice Garcia,43,337224,Teacher,Starlite Basic,White Collar
7661,0.643,16800,57230,0.0,0.0,0.0,99.7,9,A,Rural,3300,1,Ryan Fleming,28,281789,Nurse,Starlite Basic,Other
88274,0.029,20085,300070,0.0,0.0,0.0,99.21,19,B,Rural,20100,1,Lisa Harrington,27,365769,Shopkeeper,MaxBupa Gold,Other
25873,0.023,20454,315600,0.0,0.0,0.0,99.52,13,A,Urban,41100,1,Mallory Cross,34,353371,Software Engineer,Starlite Basic,White Collar
79505,0.004,21541,456710,0.0,0.0,0.0,99.23,11,B,Rural,39000,1,Eric Oconnor,54,138762,Shopkeeper,MaxBupa Gold,Other
70021,0.015,32863,173550,0.0,0.0,0.0,99.78,5,A,Urban,9600,1,Michelle Mayer,41,227194,Teacher,Starlite Basic,White Collar
69922,0.025,16437,312630,0.0,0.0,0.0,99.15,12,B,Urban,1200,1,Donald Hall,48,104527,Farmer,Starlite Basic,Blue Collar
104382,0.502,9502,81080,1.0,0.0,0.0,99.44,8,A,Urban,3300,1,Katie Simon,31,844888,Doctor,Starlite Basic,White Collar
38092,0.378,23738,360100,1.0,0.0,0.0,98.84,21,B,Rural,7500,1,Christopher Rodriguez,54,661681,Software Engineer,Starlite Basic,White Collar
65063,0.074,10230,150140,0.0,0.0,0.0,99.55,8,A,Rural,7500,1,Kara Osborne,48,104422,Farmer,Starlite Basic,Blue Collar
57958,0.044,31030,362610,0.0,0.0,0.0,99.89,6,A,Urban,13800,1,Natalie Pierce,30,618497,Doctor,Starlite Premium,White Collar
87325,0.929,16804,168840,0.0,0.0,0.0,99.59,11,A,Urban,18000,1,Kimberly French,29,642582,Software Engineer,Starlite Basic,White Collar
99906,0.982,21542,90120,2.0,1.0,1.0,98.33,5,A,Urban,3300,0,Kathleen Bruce,58,141929,Shopkeeper,Starlite Basic,Other
45614,0.029,32134,172120,0.0,0.0,0.0,99.89,4,A,Urban,5400,1,Danielle Gamble,43,342366,Driver,MaxBupa Gold,Blue Collar
84182,0.0,10957,78140,0.0,0.0,0.0,99.61,4,A,Rural,3300,1,Erin Garrett,42,471829,Software Engineer,MaxBupa Gold,White Collar
18152,0.065,31760,90030,0.0,0.0,0.0,99.87,4,A,Rural,5700,1,Jeff Elliott,32,487947,Software Engineer,MaxBupa Silver,White Collar
40256,0.0,31762,34530,0.0,0.0,0.0,99.46,8,A,Rural,3300,1,Matthew Flores,39,285420,Construction Worker,Starlite Basic,Blue Collar
90431,0.52,31763,125060,0.0,0.0,0.0,99.23,9,B,Urban,5400,1,Benjamin Skinner,36,348118,Nurse,MaxBupa Silver,Other
12583,0.831,8041,150030,0.0,0.0,0.0,99.19,7,A,Rural,5400,1,Anthony Anderson,17,2766,Student,Starlite Basic,White Collar
107925,0.723,10600,66060,1.0,0.0,0.0,99.09,10,B,Rural,5400,0,Austin White,55,532244,Software Engineer,Starlite Basic,White Collar
12692,0.059,32864,105030,0.0,0.0,0.0,99.89,6,A,Urban,7500,1,Thomas Smith,59,234028,Driver,MaxBupa Gold,Blue Collar
28879,0.105,23367,273150,0.0,0.0,0.0,99.23,13,A,Urban,24300,1,William Solomon,57,224533,Teacher,Starlite Premium,White Collar
102911,0.025,32494,45180,0.0,0.0,0.0,99.86,7,A,Rural,1200,1,Olivia Dunn,58,453284,Software Engineer,Starlite Premium,White Collar
8574,0.067,31764,66150,0.0,0.0,0.0,99.21,20,A,Rural,1200,1,Jeffery Gibbs,50,166618,Shopkeeper,Starlite Basic,Other
56814,0.82,27380,237100,1.0,0.0,0.0,97.32,30,A,Urban,9600,0,Nicholas Armstrong,34,298725,Teacher,MaxBupa Gold,White Collar
80645,0.083,23374,44510,0.0,0.0,0.0,98.84,20,A,Urban,1200,1,Kayla Johnson,42,248766,Teacher,MaxBupa Silver,White Collar
67256,0.0,12785,270110,0.0,0.0,0.0,98.5,10,C,Urban,1200,1,Ms. Nicole Alvarado,47,293717,Driver,Starlite Basic,Blue Collar
48874,0.51,14613,91530,0.0,0.0,0.0,98.27,11,A,Urban,1200,1,Kim Rodriguez,50,246065,Teacher,MaxBupa Silver,White Collar
105074,0.0,32863,198160,0.0,0.0,0.0,,8,A,Rural,9600,1,Amber Hernandez,21,661580,Software Engineer,Starlite Basic,White Collar
19568,0.0,30665,51040,0.0,0.0,0.0,99.46,7,A,Rural,1200,1,Adrian Hughes,30,244024,Construction Worker,MaxBupa Silver,Blue Collar
95431,0.065,16801,165060,0.0,0.0,0.0,99.43,14,C,Rural,5400,1,Jonathan Phillips,50,149655,Farmer,Starlite Premium,Blue Collar
18876,0.053,16433,150030,0.0,0.0,0.0,99.88,4,B,Urban,3300,1,Sandra Miller,42,320776,Shopkeeper,MaxBupa Silver,Other
12968,0.0,30309,87550,0.0,0.0,0.0,,16,A,Rural,9600,0,Lauren Carter,21,117697,Nurse,Starlite Basic,Other
88668,0.69,14608,600110,0.0,0.0,0.0,99.09,15,C,Urban,34800,1,Wayne Paul,36,629495,Software Engineer,Starlite Basic,White Collar
16762,0.0,10957,600100,0.0,0.0,0.0,,10,A,Rural,24300,1,Barbara Knight,42,399688,Nurse,Starlite Basic,Other
111669,0.036,35047,43300,0.0,0.0,0.0,99.89,5,A,Urban,1200,1,Angela Smith,51,138521,Nurse,MaxBupa Silver,Other
7016,0.008,16431,210080,0.0,0.0,0.0,,6,C,Urban,11700,1,Rodney Miller,37,118330,Farmer,Starlite Premium,Blue Collar
29233,0.0,10230,147150,0.0,0.0,0.0,98.65,10,B,Urban,11700,1,William Garcia,55,227504,Teacher,Starlite Basic,White Collar
36568,0.735,19720,351140,0.0,0.0,0.0,99.07,7,A,Rural,9600,1,Andrew Blake,37,310918,Teacher,MaxBupa Silver,White Collar
499,0.564,14980,57630,0.0,0.0,0.0,99.18,5,A,Rural,3300,1,Benjamin Livingston,51,100729,Lawyer,Starlite Basic,Other
23941,0.093,27750,155730,0.0,0.0,0.0,99.24,8,B,Rural,13800,1,Jennifer Becker,21,110879,Farmer,MaxBupa Gold,Blue Collar
44964,0.009,26656,112540,0.0,0.0,0.0,98.01,42,B,Rural,7500,1,Christopher Williams,26,336725,Teacher,Starlite Basic,White Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Virginia Garrett,28,364746,Teacher,MaxBupa Gold,White Collar
50258,0.222,23739,251700,0.0,0.0,0.0,98.78,18,C,Urban,22200,1,Molly Spears,51,291708,Shopkeeper,Starlite Basic,Other
60192,0.034,10594,155130,0.0,0.0,0.0,98.86,9,A,Rural,1200,1,Matthew Parker,52,569981,Software Engineer,MaxBupa Gold,White Collar
108689,0.746,16797,242980,0.0,0.0,0.0,99.34,7,C,Rural,3300,1,Leonard Ross,59,498451,Teacher,MaxBupa Gold,White Collar
72404,1.0,26288,275090,0.0,0.0,0.0,99.88,2,A,Urban,20100,1,Elizabeth Lopez,30,249098,Construction Worker,Starlite Basic,Blue Collar
76630,0.39,14980,257380,0.0,0.0,0.0,99.16,10,C,Urban,18000,1,Rebecca Cain,31,190708,Nurse,MaxBupa Silver,Other
175,0.855,16430,294100,1.0,0.0,0.0,99.16,15,B,Urban,22200,1,Alexander Wolfe Jr.,54,140304,Nurse,MaxBupa Gold,Other
106111,0.558,14978,261060,0.0,0.0,0.0,99.04,11,B,Rural,15900,1,Kimberly Gutierrez,27,692935,Doctor,Starlite Basic,White Collar
107222,0.266,23365,30060,0.0,0.0,0.0,93.04,16,A,Rural,1200,1,Courtney Williamson,48,280043,Teacher,Starlite Basic,White Collar
16376,0.008,32126,73540,0.0,0.0,0.0,99.87,10,A,Urban,3300,1,Jeremy Ware,25,34409,Student,Starlite Premium,White Collar
95124,0.041,10235,213100,1.0,1.0,0.0,99.88,9,A,Urban,13800,1,Sara Jones,19,222433,Lawyer,MaxBupa Silver,Other
74983,0.034,29576,75110,0.0,0.0,0.0,99.87,8,A,Urban,5400,1,Mr. Edward Simpson DVM,32,222184,Driver,MaxBupa Silver,Blue Collar
2704,0.054,21547,84140,0.0,0.0,0.0,99.24,17,A,Urban,5400,1,Lindsey Sullivan,32,117934,Nurse,Starlite Premium,Other
28094,0.344,16799,180030,1.0,0.0,0.0,98.83,17,C,Rural,7500,1,Jared Smith,29,137742,Lawyer,MaxBupa Gold,Other
45356,0.952,10231,124920,1.0,1.0,1.0,99.47,8,A,Urban,11700,1,Nancy Kim,62,233844,Construction Worker,MaxBupa Gold,Blue Collar
4192,1.0,8044,148500,0.0,0.0,0.0,99.77,3,A,Rural,7500,1,Emily Carlson,36,349677,Teacher,Starlite Basic,White Collar
56409,0.044,21548,310050,1.0,0.0,0.0,99.44,6,D,Urban,24300,1,Shannon Welch,63,174129,Construction Worker,MaxBupa Gold,Blue Collar
103588,0.014,27750,105070,0.0,0.0,0.0,99.89,9,A,Urban,7500,1,Melvin Liu,48,431560,Teacher,MaxBupa Silver,White Collar
99598,0.045,29213,175120,0.0,0.0,0.0,99.18,24,A,Urban,9600,1,Laurie Davis,22,372828,Lawyer,Starlite Basic,Other
84354,0.005,23737,273050,0.0,0.0,0.0,99.66,18,A,Urban,13800,1,Michael Watkins,42,122071,Lawyer,MaxBupa Gold,Other
12004,0.971,16431,37560,3.0,0.0,0.0,98.18,17,A,Urban,3300,0,Lauren Collins,54,546501,Software Engineer,Starlite Basic,White Collar
18759,0.014,29209,150070,0.0,0.0,0.0,99.69,13,A,Urban,9600,1,Gina Pena,30,999250,Doctor,MaxBupa Silver,White Collar
24274,0.612,18625,217820,3.0,2.0,1.0,97.78,11,B,Urban,11700,1,Justin Collier,51,620504,Software Engineer,MaxBupa Gold,White Collar
111325,0.01,32855,300140,0.0,0.0,0.0,99.89,12,B,Urban,7500,1,Thomas Sullivan,21,605178,Software Engineer,Starlite Basic,White Collar
100294,0.006,32133,96150,0.0,0.0,0.0,99.89,10,A,Urban,3300,1,Jennifer Holt,33,363268,Nurse,Starlite Basic,Other
94633,0.062,32856,90120,0.0,0.0,0.0,99.87,6,A,Rural,5700,1,Abigail Perry,47,393498,Teacher,Starlite Basic,White Collar
79555,0.02,20088,110440,1.0,0.0,0.0,98.4,7,A,Urban,3300,1,Heather Hughes,61,268103,Farmer,Starlite Basic,Blue Collar
78284,0.051,24469,185020,0.0,0.0,0.0,99.82,8,B,Urban,7500,1,Larry Mason,57,231716,Construction Worker,MaxBupa Silver,Blue Collar
20747,0.0,10235,141060,0.0,0.0,0.0,99.61,10,C,Rural,7500,1,Adam Lee,63,754382,Doctor,Starlite Premium,White Collar
15733,1.0,25927,60040,0.0,0.0,0.0,99.63,3,A,Urban,5400,1,Lisa Thomas,64,116995,Shopkeeper,MaxBupa Silver,Other
31808,1.0,32135,250090,0.0,0.0,0.0,99.29,4,A,Urban,13800,1,David Wolfe,23,636477,Software Engineer,Starlite Premium,White Collar
99217,0.006,24468,371320,0.0,0.0,0.0,99.57,6,B,Rural,32700,1,Samuel Fox,53,347124,Construction Worker,Starlite Basic,Blue Collar
111961,0.571,13145,245530,0.0,0.0,0.0,99.15,7,A,Urban,15900,1,Elizabeth Pena,61,324590,Shopkeeper,Starlite Basic,Other
91630,0.002,27023,315130,0.0,0.0,0.0,99.74,17,A,Rural,9600,1,Jenna Strong,36,414346,Software Engineer,MaxBupa Silver,White Collar
113531,0.02,32128,90100,0.0,0.0,0.0,99.89,9,A,Urban,3300,1,Lori Vincent,43,356790,Shopkeeper,Starlite Basic,Other
89117,0.034,30666,135090,0.0,0.0,0.0,94.87,18,A,Urban,9600,1,Steven Avila,45,128551,Shopkeeper,Starlite Basic,Other
25206,0.073,29206,315140,0.0,0.0,0.0,99.88,12,A,Rural,15900,1,David Little,35,290037,Teacher,MaxBupa Silver,White Collar
76830,0.013,18622,234450,0.0,0.0,0.0,98.74,20,D,Urban,13800,1,Rhonda Jenkins,54,655319,Software Engineer,Starlite Premium,White Collar
8703,0.713,10234,91560,0.0,0.0,0.0,99.27,8,A,Urban,7500,1,Timothy Farrell,49,294024,Farmer,MaxBupa Silver,Blue Collar
828,0.05,27019,144620,0.0,0.0,0.0,99.35,7,A,Urban,7500,1,Michelle Velez,24,432701,Software Engineer,Starlite Basic,White Collar
80766,0.231,18626,644950,0.0,0.0,0.0,99.45,14,D,Rural,41100,1,Matthew Brown,32,252072,Lawyer,MaxBupa Silver,Other
43216,1.0,10233,105050,0.0,2.0,0.0,,2,B,Urban,7500,1,Doris Meyer,60,622119,Software Engineer,Starlite Basic,White Collar
18053,0.084,24465,134460,0.0,0.0,0.0,98.46,9,A,Rural,5400,1,Christina Logan,49,309720,Software Engineer,Starlite Basic,White Collar
17560,0.043,9498,85040,0.0,0.0,0.0,99.66,8,A,Rural,3300,1,Daniel Montoya,20,6477,Student,MaxBupa Gold,White Collar
51425,0.0,32125,219060,0.0,0.0,0.0,99.73,13,B,Urban,15900,1,Matthew Cohen,65,242863,Farmer,MaxBupa Gold,Blue Collar
94550,0.094,16800,312520,0.0,0.0,0.0,99.32,9,E,Rural,13800,1,Nathaniel Clark,42,185274,Lawyer,MaxBupa Silver,Other
82077,0.074,16804,300080,2.0,0.0,1.0,99.41,15,A,Rural,28500,1,Todd Brown,32,288456,Nurse,Starlite Basic,Other
40384,0.807,10590,43170,0.0,0.0,0.0,97.99,9,A,Urban,3300,1,Kenneth Evans,27,164231,Shopkeeper,Starlite Basic,Other
5577,1.0,16797,260970,0.0,0.0,0.0,99.65,5,C,Urban,7500,1,Michelle Hernandez,24,15141,Student,Starlite Premium,White Collar
22033,0.832,16796,112650,0.0,0.0,0.0,99.78,6,A,Rural,5400,1,Christine Riley,25,228270,Teacher,Starlite Basic,White Collar
25229,0.041,26655,241920,1.0,0.0,0.0,98.94,20,A,Urban,7500,1,Randall Lamb,35,336703,Nurse,Starlite Basic,Other
84058,0.023,30672,126060,1.0,0.0,0.0,98.44,10,A,Urban,7500,1,Sandra Harvey,57,163030,Driver,Starlite Basic,Blue Collar
48911,0.038,20089,120140,0.0,0.0,0.0,99.54,8,B,Rural,3300,1,Francisco Brown,19,264023,Driver,Starlite Basic,Blue Collar
2710,0.744,8402,115890,1.0,0.0,0.0,99.81,5,B,Rural,3300,1,Ashley Ali,30,178405,Farmer,Starlite Premium,Blue Collar
49694,0.116,12780,140530,0.0,0.0,0.0,99.58,5,C,Urban,5400,1,Amber Johnson,33,244101,Nurse,MaxBupa Silver,Other
92589,0.032,29578,215290,0.0,0.0,0.0,99.71,12,C,Rural,1200,1,John Woodard,44,295597,Teacher,Starlite Basic,White Collar
15231,0.013,14973,122010,0.0,0.0,0.0,99.54,12,C,Urban,5400,1,James Stein,32,277850,Lawyer,MaxBupa Silver,Other
2636,0.01,31761,120090,0.0,0.0,0.0,99.89,9,A,Rural,9600,1,Dominic Ramirez,45,203515,Lawyer,Starlite Premium,Other
71119,0.474,10230,157560,0.0,0.0,0.0,99.4,13,A,Urban,11700,1,Eric Wolf,33,252959,Nurse,Starlite Basic,Other
101014,0.275,32860,280880,0.0,0.0,0.0,99.62,10,A,Urban,18000,1,Martin Chavez,34,424230,Teacher,MaxBupa Silver,White Collar
99295,0.914,16797,106430,2.0,2.0,1.0,99.17,4,D,Urban,7500,0,Jamie Hernandez,42,178628,Shopkeeper,Starlite Basic,Other
91118,0.194,29580,90030,0.0,0.0,0.0,99.01,28,A,Urban,5400,1,Paula Moore,16,46287,Student,Starlite Basic,White Collar
99448,0.021,16800,96130,0.0,0.0,0.0,99.61,9,A,Rural,3300,1,Christina Horne,32,208578,Farmer,Starlite Basic,Blue Collar
65984,0.138,35413,175110,0.0,0.0,0.0,99.44,14,A,Urban,13800,1,Angela Brady,46,244062,Shopkeeper,MaxBupa Silver,Other
73627,0.713,10226,48110,1.0,0.0,0.0,99.35,8,A,Urban,3300,1,Caroline Davis,32,263126,Teacher,Starlite Basic,White Collar
15974,1.0,10593,66320,1.0,0.0,0.0,99.34,3,D,Urban,3300,1,Amanda Guerrero,26,518467,Software Engineer,Starlite Basic,White Collar
23038,0.995,16800,54040,4.0,1.0,0.0,98.67,7,A,Urban,3300,0,William Anderson,24,237879,Teacher,Starlite Basic,White Collar
10260,0.129,13516,246100,0.0,0.0,0.0,98.87,12,C,Rural,3300,1,Brian Sherman MD,49,206474,Driver,MaxBupa Silver,Blue Collar
19357,0.993,29571,105100,0.0,0.0,0.0,98.42,17,A,Rural,7500,1,Joshua Crawford,41,306364,Teacher,MaxBupa Gold,White Collar
65812,0.0,16803,180140,0.0,0.0,0.0,98.15,11,C,Urban,7500,1,Christopher Stevens,56,354108,Nurse,MaxBupa Gold,Other
93933,0.986,18629,119790,0.0,0.0,0.0,98.53,8,A,Urban,1200,1,Susan Holmes,53,267010,Nurse,Starlite Basic,Other
40752,0.09,16802,231330,0.0,0.0,0.0,99.37,7,C,Rural,11700,1,Joshua Rodriguez,58,374300,Software Engineer,MaxBupa Gold,White Collar
44405,0.644,10227,71270,1.0,4.0,0.0,97.83,13,A,Urban,5400,0,Erin Fernandez,56,410756,Teacher,MaxBupa Silver,White Collar
28237,1.0,31770,96960,0.0,0.0,0.0,,6,A,Urban,11700,1,Nathan Wilson,60,194002,Farmer,Starlite Basic,Blue Collar
110073,0.114,24095,204030,1.0,0.0,0.0,99.46,8,A,Rural,13800,1,Stephen Allen,30,343639,Software Engineer,Starlite Premium,White Collar
69465,0.022,29210,175030,0.0,0.0,0.0,99.89,7,A,Urban,13800,1,Larry English,62,289512,Shopkeeper,Starlite Basic,Other
50821,0.074,32494,185500,0.0,0.0,0.0,99.87,9,B,Urban,13800,1,Joshua Lewis,26,863369,Doctor,Starlite Basic,White Collar
92345,0.901,11691,96700,0.0,0.0,0.0,99.18,5,D,Urban,7500,1,Hannah Turner,29,289381,Driver,MaxBupa Silver,Blue Collar
111608,0.007,29577,143490,0.0,0.0,0.0,99.87,13,A,Urban,7500,1,Carmen Jacobs,65,274894,Farmer,Starlite Premium,Blue Collar
87341,0.28,14972,295070,0.0,0.0,0.0,98.48,10,A,Rural,13800,1,Cathy Park,29,315003,Software Engineer,Starlite Premium,White Collar
103074,0.104,26650,177090,0.0,0.0,0.0,99.77,10,B,Urban,24300,1,Cheyenne Nelson DDS,45,110757,Nurse,MaxBupa Gold,Other
46711,0.239,21914,195120,0.0,0.0,0.0,99.56,10,A,Urban,13800,1,Susan James,21,171522,Lawyer,Starlite Premium,Other
25578,0.241,16802,180060,3.0,0.0,0.0,99.47,16,A,Urban,7500,1,Anita Bennett,22,223078,Nurse,Starlite Basic,Other
22256,1.0,21907,116280,0.0,0.0,0.0,99.16,6,A,Rural,9600,1,Christopher Rocha,47,333983,Driver,Starlite Premium,Blue Collar
47911,0.506,27387,444120,0.0,0.0,0.0,99.33,15,B,Urban,20100,1,Joseph Sullivan,44,211192,Teacher,Starlite Basic,White Collar
78080,0.137,16802,119200,0.0,0.0,0.0,99.64,12,C,Urban,5400,1,Benjamin Tanner MD,24,311643,Driver,Starlite Basic,Blue Collar
23741,0.183,23731,111660,0.0,0.0,0.0,99.66,12,A,Rural,5400,1,Carlos Mueller,18,206921,Driver,Starlite Basic,Blue Collar
29280,0.001,21906,337290,3.0,0.0,0.0,99.65,12,B,Urban,39000,1,Tonya Horn,40,302680,Software Engineer,Starlite Premium,White Collar
